"GEO_ID","NAME","B01001D_001E","B01001D_001M","B01001D_002E","B01001D_002M","B01001D_003E","B01001D_003M","B01001D_004E","B01001D_004M","B01001D_005E","B01001D_005M","B01001D_006E","B01001D_006M","B01001D_007E","B01001D_007M","B01001D_008E","B01001D_008M","B01001D_009E","B01001D_009M","B01001D_010E","B01001D_010M","B01001D_011E","B01001D_011M","B01001D_012E","B01001D_012M","B01001D_013E","B01001D_013M","B01001D_014E","B01001D_014M","B01001D_015E","B01001D_015M","B01001D_016E","B01001D_016M","B01001D_017E","B01001D_017M","B01001D_018E","B01001D_018M","B01001D_019E","B01001D_019M","B01001D_020E","B01001D_020M","B01001D_021E","B01001D_021M","B01001D_022E","B01001D_022M","B01001D_023E","B01001D_023M","B01001D_024E","B01001D_024M","B01001D_025E","B01001D_025M","B01001D_026E","B01001D_026M","B01001D_027E","B01001D_027M","B01001D_028E","B01001D_028M","B01001D_029E","B01001D_029M","B01001D_030E","B01001D_030M","B01001D_031E","B01001D_031M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Margin of Error!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Margin of Error!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Margin of Error!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Margin of Error!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Margin of Error!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 to 24 years","Margin of Error!!Total:!!Male:!!20 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Margin of Error!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Margin of Error!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 44 years","Margin of Error!!Total:!!Male:!!35 to 44 years","Estimate!!Total:!!Male:!!45 to 54 years","Margin of Error!!Total:!!Male:!!45 to 54 years","Estimate!!Total:!!Male:!!55 to 64 years","Margin of Error!!Total:!!Male:!!55 to 64 years","Estimate!!Total:!!Male:!!65 to 74 years","Margin of Error!!Total:!!Male:!!65 to 74 years","Estimate!!Total:!!Male:!!75 to 84 years","Margin of Error!!Total:!!Male:!!75 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Margin of Error!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Margin of Error!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Margin of Error!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Margin of Error!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Margin of Error!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Margin of Error!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 to 24 years","Margin of Error!!Total:!!Female:!!20 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Margin of Error!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Margin of Error!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 44 years","Margin of Error!!Total:!!Female:!!35 to 44 years","Estimate!!Total:!!Female:!!45 to 54 years","Margin of Error!!Total:!!Female:!!45 to 54 years","Estimate!!Total:!!Female:!!55 to 64 years","Margin of Error!!Total:!!Female:!!55 to 64 years","Estimate!!Total:!!Female:!!65 to 74 years","Margin of Error!!Total:!!Female:!!65 to 74 years","Estimate!!Total:!!Female:!!75 to 84 years","Margin of Error!!Total:!!Female:!!75 to 84 years","Estimate!!Total:!!Female:!!85 years and over","Margin of Error!!Total:!!Female:!!85 years and over"
"0500000US25001","Barnstable County, Massachusetts","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US25003","Berkshire County, Massachusetts","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US25005","Bristol County, Massachusetts","13244","1091","6373","897","867","802","419","409","502","447","255","337","300","310","70","89","813","385","363","323","1034","513","635","439","652","277","379","277","84","142","0","216","6871","647","0","216","328","218","457","268","637","304","421","484","230","192","602","612","649","420","1412","439","737","454","741","342","461","321","196","224","0","216"
"0500000US25009","Essex County, Massachusetts","28130","1540","13776","1005","748","401","1112","366","1169","378","540","320","327","385","966","475","1079","103","734","275","2331","216","2229","150","1343","164","761","117","224","131","213","143","14354","941","334","241","991","451","457","297","558","293","542","512","997","465","1092","249","1342","255","2464","364","2231","120","1712","90","558","355","818","319","258","258"
"0500000US25011","Franklin County, Massachusetts","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US25013","Hampden County, Massachusetts","11951","1381","5766","881","331","233","370","368","742","524","113","154","98","167","228","212","719","435","527","469","743","437","714","395","599","334","434","339","115","119","33","52","6185","687","327","295","186","228","236","211","446","437","471","378","259","279","474","370","558","54","1147","489","813","451","652","327","358","307","164","231","94","118"
"0500000US25015","Hampshire County, Massachusetts","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US25017","Middlesex County, Massachusetts","199515","4438","96428","2752","5411","606","6059","1049","4678","717","3394","437","2929","503","7742","715","10447","1000","10203","532","16425","696","13193","345","8396","546","4685","243","2127","507","739","476","103087","2216","5053","650","5207","955","4892","849","3257","387","3122","266","8070","656","10091","699","11691","249","19396","464","13763","570","9600","402","5198","418","3147","303","600","303"
"0500000US25021","Norfolk County, Massachusetts","83177","2038","39728","1176","2748","293","2907","795","2477","794","1459","196","1036","770","1975","736","2988","329","3739","249","7233","216","5278","609","4149","132","2449","91","1157","194","133","130","43449","1289","2217","399","2726","664","2187","696","1659","45","1024","386","2885","472","3193","383","3839","350","8479","222","6080","573","4544","179","2660","266","1119","400","837","424"
"0500000US25023","Plymouth County, Massachusetts","8497","791","4066","385","333","332","164","224","243","196","197","198","332","229","367","220","186","259","50","100","530","348","738","348","516","183","220","167","190","183","0","216","4431","589","39","78","0","216","744","289","52","92","208","269","162","170","186","226","383","305","723","478","893","467","430","323","564","366","47","81","0","216"
"0500000US25025","Suffolk County, Massachusetts","71580","1812","33064","1132","1063","304","706","360","1375","457","920","354","1190","518","4415","631","5086","223","3535","351","4091","225","3453","344","3186","66","2137","85","1423","398","484","398","38516","1242","1126","286","1500","449","411","317","793","334","2332","374","5083","335","4791","381","4088","401","5203","375","4531","114","3553","112","2676","216","1252","544","1177","544"
"0500000US25027","Worcester County, Massachusetts","42327","1765","20392","1168","889","391","980","461","1440","676","902","284","541","485","1527","491","1702","133","1965","216","3791","274","3139","378","1767","198","1345","310","251","267","153","182","21935","934","1077","321","1468","700","1585","710","763","417","322","285","1551","507","1766","138","2158","133","3796","332","3363","172","1947","215","1342","131","526","225","271","199"
